name;first_name;chains
Мотилегаз Форте капс.120мг №20;Мотилегаз;name_soc_W
Мотилегаз Форте капс.120мг №40;Мотилегаз;name_soc_W
Эспумизан капс.40мг №50;Эспумизан;name_soc_W
Боботик капли 30мл;Боботик;name_soc_W
Гриппферон спрей назал 500МЕ/доза 10мл;Гриппферон;name_soc_W
Эспумизан L эмульсия 30мл;Эспумизан;name_soc_W
Метеоспазмил капс. №30;Метеоспазмил;name_soc_W
Эспумизан Бэби капли 100мг/мл 50мл;Эспумизан;name_soc_W
Эспумизан экстра гран 125мг №14;Эспумизан;name_soc_W
Эспумизан Бэби капли 100мг/мл 30мл;Эспумизан;name_soc_W
Укропная водичка конц 15мл 50мл;Укропная;name_soc_W
Уголь активированный таблетки 250мг №30;Уголь;name_soc_W
Саб симплекс сусп 30мл;Саб;name_soc_W
Эспумизан капс.40мг №25;Эспумизан;name_soc_W
Лазолван Рино спрей назал 1,18мг/мл 10мл;Лазолван;name_soc_W
Слабикап таблетки 5мг №20;Слабикап;name_soc_W
Моделакс-Н р-р микроклизма 5мл №4;Моделакс-Н;name_soc_W
Лактулак сироп 200г;Лактулак;name_soc_W
Слабилен таблетки 5мг №10;Слабилен;name_soc_W
Глицерин супп рект 2,11г №10;Глицерин;name_soc_W
Метеоспазмил капс. №60;Метеоспазмил;name_soc_W
Симетикон Комфорт Бэби 30мл;Симетикон;name_soc_W
Симеотик капс.40мг №50;Симеотик;name_soc_W
Адиарин регидро саше №10;Адиарин;name_soc_W
Маалокс сусп 15мл саше №6;Маалокс;name_soc_W
Стопдиар сусп д/приема внутрь 220мг/5мл 90мл;Стопдиар;name_soc_W
Имодиум Экспресс таблетки лиофилизат 2мг №10;Имодиум;name_soc_W
Лоперамид таблетки 2мг №20;Лоперамид;name_soc_W
Имодиум Экспресс таблетки лиофилизат 2мг №6;Имодиум;name_soc_W
Экофурил сусп д/пр внутр 200мг/5мл 90мл;Экофурил;name_soc_W
Кармолис капли 40мл;Кармолис;name_soc_W
Олифрин спрей назал 15мл;Олифрин;name_soc_W
Бифиформ капс. №40;Бифиформ;name_soc_W
Адисорд капс.200мг №20;Адисорд;name_soc_W
Лубриол эмульсия д/приема внутрь 40мг/мл 30мл;Лубриол;name_soc_W
Лоперамид-Акрихин капс.2мг №10;Лоперамид-Акрихин;name_soc_W
Имодиум Экспресс таблетки лиофилизат 2мг №20;Имодиум;name_soc_W
Экофурил капс.200мг №16;Экофурил;name_soc_W
Уголь активированный таблетки 250мг №10;Уголь;name_soc_W
Стопдиар таблетки 100мг №24;Стопдиар;name_soc_W
Кровохлебки корневища и корни ф/п 1,5г №20;Кровохлебки;name_soc_W
Энтерофурил капс.100мг №30;Энтерофурил;name_soc_W
Тизин Алерджи спрей назал 50мкг/доза 100доз;Тизин;name_soc_W
Лоперамид-Акрихин капс.2мг №20;Лоперамид-Акрихин;name_soc_W
Глицерин супп рект 1,24г №10;Глицерин;name_soc_W
Гутталакс Экспресс супп рект 10мг №6;Гутталакс;name_soc_W
Эзиклен конц д/пригот р-ра д/приема внутрь 176мл №2;Эзиклен;name_soc_W
Нормомед таблетки 500мг №30;Нормомед;name_soc_W
Панзинорм форте 20000 таблетки №30;Панзинорм;name_soc_W
Изофра спрей назал 15мл;Изофра;name_soc_W
Мукофальк вкус апельсин гран 5г №20;Мукофальк;name_soc_W
Дульколакс таблетки 5мг №30;Дульколакс;name_soc_W
Порталак сироп 250мл;Порталак;name_soc_W
Дюфалак сироп 667мг/мл 15мл №10;Дюфалак;name_soc_W
Крушины кора ф/п 1,5г №20;Крушины;name_soc_W
Ламинария таблетки №100;Ламинария;name_soc_W
Сенны листья 50г;Сенны;name_soc_W
Регулакс капли 20мл;Регулакс;name_soc_W
РектАктив супп рект 100мг №10;РектАктив;name_soc_W
Дюфалак сироп 667мг/мл 500мл;Дюфалак;name_soc_W
Гутталакс капли 30мл;Гутталакс;name_soc_W
Гутталакс капли 15мл;Гутталакс;name_soc_W
Глицерин супп рект №10;Глицерин;name_soc_W
Форлакс пор 10г №20;Форлакс;name_soc_W
Микролакс р-р микроклизма 5мл №4;Микролакс;name_soc_W
Слабилен капли 15мл;Слабилен;name_soc_W
Сенаде таблетки №500;Сенаде;name_soc_W
Нормомед таблетки 500мг №50;Нормомед;name_soc_W
Сенны лист 50г;Сенны;name_soc_W
Гутталакс таблетки 5мг №20;Гутталакс;name_soc_W
Тизин Классик спрей назал 0,1% 10мл;Тизин;name_soc_W
Желудочный сбор №3 ф/п 2г №20;Желудочный;name_soc_W
Сенадексин таблетки №30;Сенадексин;name_soc_W
Дюфалак сироп 667мг/мл 1000мл;Дюфалак;name_soc_W
Глицерин 25мл;Глицерин;name_soc_W
Глицерин супп рект 1,24 №10;Глицерин;name_soc_W
Слабикап капли 10мл;Слабикап;name_soc_W
Панзинорм 10000 капс. №21;Панзинорм;name_soc_W
Ламинарии слоевища морс капуста 100г;Ламинарии;name_soc_W
Форлакс д/детей пор 4г №20;Форлакс;name_soc_W
Гриппферон капли 10тыс МЕ/мл 10мл;Гриппферон;name_soc_W
Ламинарии слоевища 100г;Ламинарии;name_soc_W
Гутталакс таблетки 5мг №50;Гутталакс;name_soc_W
Пикодинар капли внутрь 7,5мг/мл 30мл;Пикодинар;name_soc_W
Пикодинар капли внутрь 7,5мг/мл 15мл;Пикодинар;name_soc_W
Дюфалак сироп слива 500мл;Дюфалак;name_soc_W
Микролакс р-р микроклизма дет с 0лет 5мл №4;Микролакс;name_soc_W
Мовипреп пор д/приг р-ра 111,9г /10,6 по 2 шт;Мовипреп;name_soc_W
Микролакс р-р микроклизма 5мл №12;Микролакс;name_soc_W
Тимоген спрей 0,025% 10мл;Тимоген;name_soc_W
Фибралакс пор д/приг сусп пак 5г №20;Фибралакс;name_soc_W
Слабилен таблетки 5мг №20;Слабилен;name_soc_W
Стрепсилс дет лимон таблетки №16;Стрепсилс;name_soc_W
Септолете Тотал таблетки 3мг+1мг №16;Септолете;name_soc_W
Стрепсилс лимон без сахара таблетки №24;Стрепсилс;name_soc_W
Верапамил таблетки 80мг №50;Верапамил;name_soc_W
Леркамен таблетки 10мг №60;Леркамен;name_soc_W
Верапамил таблетки 40мг №30;Верапамил;name_soc_W
Небиволол-Тева таблетки 5мг №28;Небиволол-Тева;name_soc_W
Апровель таблетки 150мг №28;Апровель;name_soc_W
Арбидол Максимум капс.200мг №10;Арбидол;name_soc_W
Лизиноприл-Тева таблетки 5мг №30;Лизиноприл-Тева;name_soc_W
Перинева таблетки 8мг №90;Перинева;name_soc_W
Небилонг таблетки 2,5мг №30;Небилонг;name_soc_W
Ко-Перинева таблетки 2,5мг+8мг №90;Ко-Перинева;name_soc_W
Ко-Перинева таблетки 1,25мг+4мг №90;Ко-Перинева;name_soc_W
Небилонг таблетки 5мг №30;Небилонг;name_soc_W
Прадакса капс.110мг №30;Прадакса;name_soc_W
Валз таблетки 160мг №28;Валз;name_soc_W
Ко-ренитек таблетки 20мг+12,5мг №28;Ко-ренитек;name_soc_W
Коделак Нео таблетки 50мг №10;Коделак;name_soc_W
Коронал таблетки 5мг №30;Коронал;name_soc_W
Презартан таблетки 50мг №30;Презартан;name_soc_W
Зокардис таблетки 7,5мг №28;Зокардис;name_soc_W
Зокардис таблетки 30мг №28;Зокардис;name_soc_W
Дибазол амп 1% 5мл №10;Дибазол;name_soc_W
Хартил таблетки 5мг №28;Хартил;name_soc_W
Леркамен таблетки 20мг №60;Леркамен;name_soc_W
Занидип-Рекордати таблетки 20мг №28;Занидип-Рекордати;name_soc_W
Дальнева таблетки 10мг+8мг №30;Дальнева;name_soc_W
Бипрол таблетки 5мг №30;Бипрол;name_soc_W
Фозикард таблетки 10мг №28;Фозикард;name_soc_W
Адреналина г/хл амп 0,1% 1мл №5;Адреналина;name_soc_W
Бисопролол таблетки 5мг №60;Бисопролол;name_soc_W
