count_index,name_item_prop,parsing_day,Нозология,Действующее вещество,Группа товара,Бренд,Производитель,Страна,Форма выпуска,Рецепт,Условия хранения,"Действующее вещество, сборное название","Состав, вес (кратко)",Фармакотерапевтическая группа,Количество в упаковке,Other,nosology_1,nosology_2,nosology_3,nosology_4,nosology_5,active_ingredient_1,active_ingredient_2,active_ingredient_3,active_ingredient_4,active_ingredient_5,active_ingredient_6,active_ingredient_7,active_ingredient_8,active_ingredient_9,active_ingredient_10,active_ingredient_11,product_group_1,product_group_2,product_group_3,product_group_4,product_group_5,product_group_6,product_group_7,product_group_8,product_group_9,product_group_10,product_group_11,product_group_12,product_group_13,product_group_14,product_group_15,product_group_16,product_group_17,product_group_18,product_group_19,product_group_20,product_group_21,product_group_22
1999_2023-05-07,Уголь активированный таблетки 250мг №30,2023-05-07,"['Хроническая болезнь почек', 'Тиф и паратиф', 'Токсическое действие металлов', 'Другие сальмонеллезные инфекции', 'Шигеллез']",['Уголь активированный'],"['Аптечка путешественника', 'Энтеросорбенты']",['Уголь активированный'],"['ЗАО ""ПФК Обновление""']",['Россия'],['Таблетки'],['Без рецепта'],['Не выше 25 С'],['Уголь активированный'],['250мг'],['Энтеросорбенты'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000_2023-05-07,Микразим капсулы 25000 ЕД №20,2023-05-07,"['Кистозный фиброз', 'Диспепсия', 'Функциональная диарея', 'Другие хронические панкреатиты', 'Панкреатическая стеаторея']",['Панкреатин'],"['Домашняя аптечка', 'Аптечка путешественника']",['Микразим'],['Авва-Рус/Сти-Мед-Сорб'],['Россия'],['Капсулы'],['Без рецепта'],['Не выше 25 С'],['Панкреатин'],['25000ЕД'],['Ферментные средства'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001_2023-05-07,Креон капсулы 10000 ЕД №20 Германия,2023-05-07,"['Кистозный фиброз', 'Гастрит и дуоденит', 'Диспепсия', 'Неинфекционный гастроэнтерит и колит неуточненный', 'Функциональная диарея']",['Панкреатин'],"['Домашняя аптечка', 'Аптечка путешественника']",['Креон'],['Abbott Laboratories GmbH/Эббот Лэбораториз ГмбХ'],['Германия'],['Капсулы'],['Без рецепта'],['Не выше 25 С'],['Панкреатин'],['10000ЕД'],['Ферментные средства'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002_2023-05-07,Полифильтрин Форте таблетки №50,2023-05-07,[],"['Лигнин гидролизный', 'Пектин']",[],['Полифильтрин'],['ООО В-МИН/ Экомир'],['Россия'],['Таблетки'],['Без рецепта'],['Не выше 25 С'],['Лигнин гидролизный+Пектин'],['Отсутствует'],['Энтеросорбенты'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003_2023-05-07,Линекс капсулы №16,2023-05-07,['Другие уточненные болезни кишечника'],['Лебенин'],[],['Линекс'],['Lek d.d./ Лек'],['Словения'],['Капсулы'],['Без рецепта'],['Не выше 25 С'],['Лебенин'],['280мг'],['Регуляторы кишечной микрофлоры'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004_2023-05-07,Бифидумбактерин порошок 5 доз пакетики №10,2023-05-07,"['Запор', 'Кишечные инфекции', 'Тошнота и рвота', 'Другие сальмонеллезные инфекции', 'Шигеллез']",['Бифидобактерии бифидум'],[],['Бифидумбактерин'],"['ООО ""ПроБиоФарм""']",['Россия'],['Порошок для приготовления раствора для внутреннего применения'],['Без рецепта'],['2-8 С'],['Бифидобактерии бифидум'],['500КОЕ'],['Регуляторы кишечной микрофлоры'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005_2023-05-07,Уголь активированный таблетки 250мг №10,2023-05-07,"['Хроническая болезнь почек', 'Тиф и паратиф', 'Токсическое действие металлов', 'Другие сальмонеллезные инфекции', 'Шигеллез']",['Уголь активированный'],[],['Уголь активированный'],"['АО ""Медисорб""']",['Россия'],['Таблетки'],['Без рецепта'],['Не выше 25 С'],['Уголь активированный'],['250мг'],['Энтеросорбенты'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006_2023-05-07,Де-нол таблетки 120мг №32,2023-05-07,[],['Висмута трикалия дицитрат'],[],['Де-Нол'],"['АО ""Р-Фарм"" /АО ""ОРТАТ""']",['Россия'],['Таблетки'],['Без рецепта'],['15-25 С'],['Висмута трикалия дицитрат'],['120мг'],['Противоязвенные средства'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007_2023-05-07,Фосфоглив Урсо капсулы №50,2023-05-07,"['Хронический вирусный гепатит', 'Гастрит и дуоденит', 'Алкогольная болезнь печени', 'Хронический гепатит, не классифицированный в других рубриках', 'Первичный билиарный цирроз']","['Глицирризиновая кислота', 'Урсодезоксихолевая кислота']",[],['Фосфоглив'],"['ОАО ""Фармстандарт-Лексредства""']",['Россия'],['Капсулы'],['Рецептурный'],['Не выше 25 С'],['Урсодезоксихолевая кислота+Глицирризиновая кислота'],['250мг+35мг'],['Гепатопротекторы'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008_2023-05-07,Фамотидин таблетки 20мг №20,2023-05-07,"['Злокачественная тучноклеточная опухоль', 'Другие уточненные нарушения внутренней секреции поджелудочной железы', 'Синдром Мендельсона', 'Гастроэзофагеальный рефлюкс с эзофагитом', 'Язва желудка']",['Фамотидин'],['Квамател'],['Фамотидин'],['Hemofarm A.D./ Хемофарм'],['Югославия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Фамотидин'],['20мг'],['Противоязвенные средства'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009_2023-05-07,Фамотидин таблетки 20мг №30,2023-05-07,['Эзофагит'],['Фамотидин'],['Квамател'],['Фамотидин'],['Hemofarm A.D./ Хемофарм'],['Югославия'],['Таблетки'],['Рецептурный'],['15-25 С'],['Фамотидин'],['20мг'],['Противоязвенные средства'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010_2023-05-07,Санпраз таблетки 40мг №30,2023-05-07,"['Изжога', 'Гастроэзофагеальный рефлюкс с эзофагитом', 'Язва желудка', 'Язва двенадцатиперстной кишки', 'Пептическая язва неуточненной локализации']",['Пантопразол'],[],['Санпраз'],['Sun Pharmaceutical Industries/ Сан Фармасьютикал Индастриз Лтд'],['Индия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Пантопразол'],['40мг'],['Противоязвенные средства'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011_2023-05-07,Урсосан капсулы 250мг №50,2023-05-07,"['Острый гепатит A', 'Острый гепатит B', 'Острый гепатит C', 'Хронический вирусный гепатит B без дельта-агента', 'Хронический вирусный гепатит C']",['Урсодезоксихолевая кислота'],[],['Урсосан'],['Pro.Med.C.s./ Про.Мед. ЦС'],['Чехия'],['Капсулы'],['Рецептурный'],['Не выше 25 С'],['Урсодезоксихолевая кислота'],['250мг'],['Гепатопротекторы'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2012_2023-05-07,Порталак сироп флакон 250мл,2023-05-07,['Запор'],['Лактулоза'],"['Домашняя аптечка', 'Дюфалак']",['Порталак'],['Belupo/ Белупо'],['Россия'],['Сироп для приема внутрь'],['Без рецепта'],['Не выше 25 С'],['Лактулоза'],['66.7г'],['Слабительные средства'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013_2023-05-07,Урсосан капсулы 250мг №10,2023-05-07,"['Острый гепатит A', 'Острый гепатит B', 'Острый гепатит C', 'Хронический вирусный гепатит B без дельта-агента', 'Хронический вирусный гепатит C']",['Урсодезоксихолевая кислота'],[],['Урсосан'],['Pro.Med.C.s./ Про.Мед. ЦС'],['Чехия'],['Капсулы'],['Рецептурный'],['Не выше 25 С'],['Урсодезоксихолевая кислота'],['250мг'],['Гепатопротекторы'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014_2023-05-07,Порталак сироп флакон 500мл,2023-05-07,['Запор'],['Лактулоза'],"['Домашняя аптечка', 'Дюфалак']",['Порталак'],['Belupo/ Белупо'],['Россия'],['Сироп для приема внутрь'],['Без рецепта'],['Не выше 25 С'],['Лактулоза'],['66.7г'],['Слабительные средства'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015_2023-05-07,Даларгин раствор для внутривенного и внутримышечного введения 1мг/мл ампулы 1мл №10,2023-05-07,"['Язва желудка', 'Язва двенадцатиперстной кишки', 'Острый панкреатит', 'Другие хронические панкреатиты']",['Даларгин'],[],['Даларгин'],"['Микроген НПО, ФГУП/ Иммунопрепараты']",['Россия'],['Раствор для инъекций'],['Рецептурный'],['2-8 С'],['Даларгин'],['1мг/мл'],['Противоязвенные средства'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016_2023-05-07,Бекарбон таблетки №6,2023-05-07,"['Изжога', 'Гастрит и дуоденит', 'Диспепсия', 'Другие и неуточненные боли в области живота']","['Белладонны экстракт', 'Натрия гидрокарбонат']",[],['Бекарбон'],"['ОАО ""Татхимфармпрепараты""']",['Россия'],['Таблетки'],['Без рецепта'],['Не выше 25 С'],['Белладонны экстракт+Натрия гидрокарбонат'],['10мг+300мг'],['Противоязвенные средства'],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
