name_item_price,parsing_day,price_withCard,price_withPeriod,price_withoutCard
Калия оротат таблетки 0.5г №20,2022-12-28,181.0,121.0,181.0
Корвалол фито таблетки №20,2022-12-28,167.0,116.0,167.0
Лецитин Форте капсулы 1580мг №90,2022-12-28,424.0,424.0,706.0
Лизиноприл таблетки 5мг №30,2022-12-28,84.0,78.0,84.0
Метопролол таблетки 50мг №30 Органика,2022-12-28,36.0,31.0,36.0
Престанс таблетки 5мг+10мг №30,2022-12-28,1081.0,770.0,1081.0
Розувастатин-Тева таблетки 10мг №30,2022-12-28,672.0,453.0,672.0
Симвастатин таблетки 20мг №30,2022-12-28,138.0,86.0,138.0
Сотагексал таблетки 160мг №20,2022-12-28,148.0,100.0,148.0
Триметазидин МВ таблетки 35мг №30,2022-12-28,175.0,115.0,175.0
Фуросемид раствор для инъекций 10мг/мл ампулы 2мл №10,2022-12-28,48.0,39.0,48.0
Эналаприл таблетки 5мг №20,2022-12-28,40.0,34.0,40.0
"Энап таблетки 2,5мг №60",2022-12-28,67.0,58.0,67.0
Беталок ЗОК таблетки 50мг №30,2022-12-28,305.0,207.0,305.0
"Конкор кор таблетки 2,5мг №30",2022-12-28,161.0,108.0,161.0
Конкор таблетки 5мг №50,2022-12-28,313.0,211.0,313.0
Беталок ЗОК таблетки 100мг №30,2022-12-28,443.0,298.0,443.0
Экватор таблетки 5мг+10мг №30,2022-12-28,904.0,565.0,904.0
Мексидол таблетки 125мг №50,2022-12-28,491.0,329.0,491.0
Мексидол раствор для инъекций 50мг/мл ампулы 2 мл №10,2022-12-28,523.0,353.0,523.0
Мексидол таблетки 125мг №30,2022-12-28,275.0,185.0,275.0
Актовегин раствор для инъекций 40мг/мл ампулы 5мл №5,2022-12-28,831.0,457.0,831.0
Конкор таблетки 5мг №30,2022-12-28,211.0,131.0,211.0
Мексидол раствор для инъекций 50мг/мл ампулы 5 мл №5,2022-12-28,516.0,351.0,516.0
Панангин форте таблетки №60,2022-12-28,619.0,423.0,619.0
Конкор таблетки 10мг №50,2022-12-28,513.0,345.0,513.0
Конкор таблетки 5мг №90,2022-12-28,559.0,387.0,559.0
Мексидол форте таблетки 250мг №40,2022-12-28,777.0,521.0,777.0
Детралекс таблетки 1000мг №30,2022-12-28,1939.0,1319.0,1939.0
Цераксон раствор для инъекций 1000мг ампулы 4мл №5,2022-12-28,547.0,374.0,547.0
Цераксон раствор для приема внутрь 100мг/мл пакет 10мл №10,2022-12-28,2147.0,1566.0,2147.0
Аллапинин таблетки 25мг №30,2022-12-28,703.0,530.0,703.0
Кордарон таблетки 200мг №30,2022-12-28,207.0,140.0,207.0
Конкор АМ таблетки 5мг+5мг №30,2022-12-28,676.0,423.0,676.0
Детралекс таблетки 1000мг №60,2022-12-28,3470.0,2065.0,3470.0
Престариум А таблетки 10мг №30,2022-12-28,298.0,213.0,298.0
Престариум А таблетки 5мг №30,2022-12-28,299.0,202.0,299.0
Актовегин таблетки 200мг №50,2022-12-28,1880.0,1279.0,1880.0
"Семакс капли назальные 0,1% флакон 3мл",2022-12-28,422.0,288.0,422.0
"Нолипрел А Форте таблетки 1,25мг+5мг №30",2022-12-28,1008.0,630.0,1008.0
Детралекс таблетки 500мг №30,2022-12-28,1202.0,718.0,1202.0
Арифон ретард таблетки 1.5мг №30,2022-12-28,221.0,149.0,221.0
Престанс таблетки 5мг+5мг №30,2022-12-28,861.0,510.0,861.0
Розукард таблетки 10мг №30,2022-12-28,766.0,528.0,766.0
Глиатилин капсулы 400мг №56,2022-12-28,2911.0,2094.0,2911.0
"Нолипрел А таблетки 0,625мг+2,5мг №30",2022-12-28,881.0,531.0,881.0
Верапамил таблетки 80мг №30,2022-12-28,61.0,47.0,61.0
Пантогам таблетки 250мг №50,2022-12-28,693.0,399.0,693.0
"Трипликсам таблетки 10мг+2,5мг+10мг №30",2022-12-28,1205.0,753.0,1205.0
Конкор таблетки 10мг №30,2022-12-28,306.0,205.0,306.0
"Нолипрел А Би-форте таблетки 2,5мг+10мг №30",2022-12-28,1073.0,651.0,1073.0
Глиатилин раствор для приема внутрь 600мг/7мл флакон 7мл №10,2022-12-28,800.0,541.0,800.0
Хартил таблетки 5мг №28,2022-12-28,564.0,350.0,564.0
Предуктал ОД капсулы 80мг №30,2022-12-28,1131.0,707.0,1131.0
Престанс таблетки 10мг+10мг №30,2022-12-28,1072.0,670.0,1072.0
"Трипликсам таблетки 5мг+1,25мг+5мг №30",2022-12-28,1019.0,637.0,1019.0
Леспефрил флакон 100мл,2022-12-28,246.0,146.0,246.0
Предуктал ОД капсулы 80мг №60,2022-12-28,1939.0,1319.0,1939.0
Престанс таблетки 10мг+5мг №30,2022-12-28,1071.0,669.0,1071.0
Элькар раствор для приема внутрь 30% флакон 100мл,2022-12-28,838.0,527.0,838.0
Элькар раствор для инъекций 100мг/мл ампулы 5мл №10,2022-12-28,620.0,387.0,620.0
Трайкор таблетки 145мг №30,2022-12-28,1075.0,730.0,1075.0
Глиатилин раствор для инъекций 1000мг/3мл 3мл ампулы №3,2022-12-28,651.0,440.0,651.0
Детралекс таблетки 500мг №60,2022-12-28,2274.0,1487.0,2274.0
"Трипликсам таблетки 5мг+2,5мг+10мг №30",2022-12-28,1170.0,732.0,1170.0
Глиатилин раствор для инъекций 1000мг/4мл ампулы 4мл №3,2022-12-28,666.0,474.0,666.0
"Юперио таблетки 50мг (25,7мг+24,3мг) №56",2022-12-28,3169.0,3169.0,4669.0
Дибикор таблетки 500мг №60,2022-12-28,612.0,374.0,612.0
Цераксон раствор для приема внутрь 100мг/мл флакон 30мл,2022-12-28,840.0,525.0,840.0
Нифекард ХЛ таблетки 30мг №30,2022-12-28,201.0,134.0,201.0
Вазобрал таблетки 4мг+40мг №30,2022-12-28,1560.0,1061.0,1560.0
Элькар раствор для приема внутрь 30% флакон 50мл,2022-12-28,566.0,351.0,566.0
Пантогам таблетки 500мг №50,2022-12-28,1042.0,622.0,1042.0
Престанс таблетки 5мг+10мг №30,2022-12-28,1083.0,677.0,1083.0
Допегит таблетки 250мг №50,2022-12-28,493.0,411.0,493.0
Дибикор таблетки 250мг №60,2022-12-28,395.0,254.0,395.0
"Лодоз таблетки 5мг+6,25мг №30",2022-12-28,638.0,368.0,638.0
"Юперио таблетки 100мг (51,4мг+48,6мг) №56",2022-12-28,3199.0,3199.0,4699.0
Пикамилон раствор для инъекций 10% ампулы 2мл №10,2022-12-28,238.0,138.0,238.0
Актовегин раствор для инъекций 40мг/мл ампулы 10мл №5,2022-12-28,1548.0,947.0,1548.0
Пантогам сироп 100мг/мл флакон 100мл,2022-12-28,681.0,426.0,681.0
Кораксан таблетки 5мг №56,2022-12-28,1381.0,986.0,1381.0
Кординик таблетки 10мг №60,2022-12-28,620.0,398.0,620.0
Этацизин таблетки 50мг №50,2022-12-28,2315.0,1482.0,2315.0
Гипотиазид таблетки 100мг №20,2022-12-28,126.0,98.0,126.0
Престилол таблетки 5мг+5мг №30,2022-12-28,790.0,548.0,790.0
Леркамен таблетки 20мг №60,2022-12-28,1700.0,1111.0,1700.0
Крестор таблетки 10мг №28,2022-12-28,2070.0,1408.0,2070.0
Пантогам Актив капсулы 300мг №60,2022-12-28,899.0,645.0,899.0
"Энзикс дуо таблетки 10мг+2,5мг №45",2022-12-28,529.0,318.0,529.0
Арифон таблетки 2.5мг №30,2022-12-28,203.0,136.0,203.0
"Лодоз таблетки 2,5мг+6,25мг №30",2022-12-28,554.0,365.0,554.0
Леркамен таблетки 10мг №60,2022-12-28,1019.0,608.0,1019.0
Мертенил таблетки 10мг №30,2022-12-28,936.0,597.0,936.0
"Микардис плюс таблетки 80мг+12,5мг №28",2022-12-28,1507.0,1025.0,1507.0
Торвакард таблетки 10мг №30,2022-12-28,194.0,145.0,194.0
Карницетин капсулы 295мг №60,2022-12-28,827.0,606.0,827.0
"Юперио таблетки 200мг (102,8мг+97,2мг) №56",2022-12-28,3199.0,3199.0,4699.0
Альбарел таблетки 1мг №30,2022-12-28,1224.0,741.0,1224.0
Конкор АМ таблетки 5мг+10мг №30,2022-12-28,797.0,498.0,797.0
Гипотиазид таблетки 25мг №20,2022-12-28,94.0,74.0,94.0
Экватор таблетки 10мг+20мг №30,2022-12-28,1295.0,881.0,1295.0
Актовегин раствор для инъекций 40мг/мл ампулы 2мл №25,2022-12-28,1970.0,1340.0,1970.0
Нифекард ХЛ таблетки 30мг №60,2022-12-28,389.0,279.0,389.0
Микардис таблетки 80мг №28,2022-12-28,1507.0,1025.0,1507.0
Мертенил таблетки 20мг №30,2022-12-28,1255.0,854.0,1255.0
Престилол таблетки 5мг+10мг №30,2022-12-28,880.0,610.0,880.0
Детралекс таблетки 1000мг №18,2022-12-28,1271.0,759.0,1271.0
Зокардис таблетки 7.5мг №28,2022-12-28,509.0,306.0,509.0
Изоптин СР таблетки 240мг №30,2022-12-28,470.0,320.0,470.0
Торвакард таблетки 20мг №90,2022-12-28,1195.0,869.0,1195.0
Моносан таблетки 20мг №30,2022-12-28,84.0,66.0,84.0
Аминалон таблетки 250мг №100,2022-12-28,414.0,270.0,414.0
Хартил таблетки 10мг №28,2022-12-28,711.0,444.0,711.0
Зокардис таблетки 30мг №28,2022-12-28,752.0,470.0,752.0
Нооклерин раствор для приема внутрь 200мг/мл флакон 100мл,2022-12-28,638.0,449.0,638.0
Норматенс таблетки 5мг+100мкг+500мкг №20,2022-12-28,285.0,175.0,285.0
Торвакард таблетки 10мг №90,2022-12-28,572.0,421.0,572.0
Экватор таблетки 5мг+20мг №30,2022-12-28,1080.0,621.0,1080.0
Апроваск таблетки 10мг+300мг №28,2022-12-28,1114.0,780.0,1114.0
Кавинтон раствор для инъекций 0.5% ампулы 2мл №10,2022-12-28,273.0,193.0,273.0
Эгипрес капсулы 5мг+5мг №30,2022-12-28,719.0,449.0,719.0
Мертенил таблетки 5мг №30,2022-12-28,763.0,506.0,763.0
Небилонг таблетки 5мг №50,2022-12-28,1017.0,705.0,1017.0
Семакс капли назальные 1% флакон 3мл,2022-12-28,1949.0,1400.0,1949.0
Апровель таблетки 300мг №28,2022-12-28,1160.0,804.0,1160.0
Локрен таблетки 20мг №28,2022-12-28,1014.0,738.0,1014.0
Эгипрес капсулы 10мг+10мг №30,2022-12-28,914.0,520.0,914.0
Крестор таблетки 5мг №28,2022-12-28,2384.0,1505.0,2384.0
Телзап АМ таблетки 5мг+80мг №28,2022-12-28,681.0,395.0,681.0
Эгипрес капсулы  5мг+10мг №30,2022-12-28,849.0,560.0,849.0
Кардосал таблетки 20мг №28,2022-12-28,1204.0,752.0,1204.0
Диован таблетки 160мг №28,2022-12-28,2685.0,1826.0,2685.0
"Кораксан таблетки 7,5мг №56",2022-12-28,1346.0,955.0,1346.0
Кардосал таблетки 10мг №28,2022-12-28,835.0,522.0,835.0
Сиднофарм таблетки 2мг №30,2022-12-28,294.0,172.0,294.0
Эксфорж таблетки 5мг+160мг №28,2022-12-28,3023.0,1966.0,3023.0
Кардосал таблетки 40мг №28,2022-12-28,1295.0,865.0,1295.0
Конкор АМ таблетки 10мг+5мг №30,2022-12-28,815.0,515.0,815.0
"Ко-Эксфорж таблетки 10мг+160мг+12,5мг №28",2022-12-28,3445.0,2343.0,3445.0
Раеном таблетки 5мг №56,2022-12-28,976.0,748.0,976.0
"Бравадин таблетки 7,5мг №56",2022-12-28,873.0,586.0,873.0
"Ко-диротон таблетки 10мг+12,5мг №30",2022-12-28,639.0,400.0,639.0
Пантогам раствор 100мг/мл флакон 100мл,2022-12-28,669.0,469.0,669.0
Ранекса таблетки 500мг №60,2022-12-28,4319.0,3186.0,4319.0
"Арифам МВ таблетки 5мг+1,5мг №30",2022-12-28,655.0,419.0,655.0
Аттенто таблетки 40мг+5мг №28,2022-12-28,1285.0,949.0,1285.0
"Кардосал Плюс таблетки 20мг+12,5мг №28",2022-12-28,946.0,688.0,946.0
Ранекса таблетки 1000мг №60,2022-12-28,4967.0,3670.0,4967.0
Эксфорж таблетки 10мг+160мг №28,2022-12-28,3730.0,1867.0,3730.0
Эксфорж таблетки 5мг+80мг №28,2022-12-28,2714.0,1587.0,2714.0
