count_index,name_item_prop,parsing_day,Нозология,Действующее вещество,Группа товара,Бренд,Производитель,Страна,Форма выпуска,Рецепт,Условия хранения,"Действующее вещество, сборное название","Состав, вес (кратко)",Фармакотерапевтическая группа,Количество в упаковке,Other,nosology_1,nosology_2,nosology_3,nosology_4,nosology_5,active_ingredient_1,active_ingredient_2,active_ingredient_3,active_ingredient_4,active_ingredient_5,active_ingredient_6,active_ingredient_7,active_ingredient_8,active_ingredient_9,active_ingredient_10,active_ingredient_11,product_group_1,product_group_2,product_group_3,product_group_4,product_group_5,product_group_6,product_group_7,product_group_8,product_group_9,product_group_10,product_group_11,product_group_12,product_group_13,product_group_14,product_group_15,product_group_16,product_group_17,product_group_18,product_group_19,product_group_20,product_group_21,product_group_22
2225_2023-06-27,"Лозартан Н таблетки 100мг+12,5мг №90",2023-06-27,['Эссенциальная [первичная] гипертензия'],"['Гидрохлоротиазид', 'Лозартан']",[],['Лозартан Н'],"['ООО ""Озон""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Лозартан+Гидрохлоротиазид'],['100мг+12.5мг'],[],['90 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2226_2023-06-27,Лозартан Н таблетки 100мг+25мг №30,2023-06-27,['Эссенциальная [первичная] гипертензия'],"['Гидрохлоротиазид', 'Лозартан']",[],['Лозартан Н'],"['ООО ""Озон""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Лозартан+Гидрохлоротиазид'],['100мг+25мг'],[],['30 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2227_2023-06-27,Лозартан Н таблетки 100мг+25мг №90,2023-06-27,['Эссенциальная [первичная] гипертензия'],"['Гидрохлоротиазид', 'Лозартан']",[],['Лозартан Н'],"['ООО ""Озон""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Лозартан+Гидрохлоротиазид'],['100мг+25мг'],[],['90 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2228_2023-06-27,Бисопролол Велфарм таблетки 5мг №50,2023-06-27,"['Эссенциальная [первичная] гипертензия', 'Стенокардия [грудная жаба]', 'Застойная сердечная недостаточность']",['Бисопролол'],[],['Бисопролол'],"['ОАО ""Уралбиофарм""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Бисопролол'],['5мг'],[],['50 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2229_2023-06-27,Инспра таблетки 25мг №30,2023-06-27,"['Острый инфаркт миокарда', 'Застойная сердечная недостаточность']",['Эплеренон'],['Товар на первом месте'],['Инспра'],['Pfizer PGM/ Пфайзер'],['Франция'],['Таблетки'],['Рецептурный'],['Не выше 30 С'],['Эплеренон'],['25мг'],['Мочегонные средства (Диуретики)'],['30 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2230_2023-06-27,Инспра таблетки 50мг №30,2023-06-27,"['Острый инфаркт миокарда', 'Застойная сердечная недостаточность']",['Эплеренон'],['Товар на первом месте'],['Инспра'],['Pfizer PGM/ Пфайзер'],['Франция'],['Таблетки'],['Рецептурный'],['Не выше 30 С'],['Эплеренон'],['50мг'],['Мочегонные средства (Диуретики)'],['30 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2231_2023-06-27,Липримар таблетки 80мг №30,2023-06-27,"['Инфаркт мозга', 'Чистая гиперхолестеринемия', 'Смешанная гиперлипидемия', 'Стенокардия [грудная жаба]', 'Острый инфаркт миокарда']",['Аторвастатин'],"['Товар на первом месте', 'Аторвастатин']",['Липримар'],['Pfizer PGM/ Пфайзер'],['Германия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Аторвастатин'],['80мг'],['Гиполипидемические средства (Статины)'],['30 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2232_2023-06-27,Кордиамин капли для приема внутрь фл. 30мл,2023-06-27,"['Травматический шок', 'Асфиксия']",['Никетамид'],[],['Кордиамин'],"['ОАО ""Татхимфармпрепараты""']",['Россия'],['Капли для приема внутрь'],['Рецептурный'],['Не выше 25 С'],['Никетамид'],['250мг'],['Средства повышающие давление'],['30 мл'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2233_2023-06-27,"Бравадин таблетки 7,5мг №28",2023-06-27,"['Стенокардия [грудная жаба]', 'Застойная сердечная недостаточность']",['Ивабрадин'],['Кораксан'],['Бравадин'],['KRKA d.d./ КРКА'],['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Ивабрадин'],['7.5мг'],['Антиангинальные средства'],['28 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2234_2023-06-27,Соталол Авексима таблетки 160мг №20,2023-06-27,"['Синдром преждевременного возбуждения', 'Наджелудочковая тахикардия', 'Желудочковая тахикардия', 'Фибрилляция и трепетание предсердий']",['Соталол'],[],['Соталол'],"['ОАО ""Ирбитский ХФЗ""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Соталол'],['160мг'],['Средства при нарушениях сердечного ритма'],['20 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2235_2023-06-27,Торасемид таблетки 10мг №30,2023-06-27,"['Хроническая болезнь почек', 'Эссенциальная [первичная] гипертензия', 'Застойная сердечная недостаточность', 'Фиброз и цирроз печени', 'Хронический нефритический синдром']",['Торасемид'],[],['Торасемид'],"['ЗАО ""Фармпроект""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Торасемид'],['10мг'],['Мочегонные средства (Диуретики)'],['30 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2236_2023-06-27,Ангиорус таблетки 500мг №30,2023-06-27,"['Венозная недостаточность (хроническая) (периферическая)', 'Геморрой и перианальный венозный тромбоз']","['Гесперидин', 'Диосмин']","['Детралекс', 'Венотоники', 'Венарус', 'Варикоз', 'Ворикоз', 'Доксихем']",['Ангиорус'],"['АО ""Алиум""']",['Россия'],['Таблетки'],['Без рецепта'],['Не выше 25 С'],['Гесперидин+Диосмин'],['50мг+450мг'],[],['30 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2237_2023-06-27,Мельдоний раствор для инъекций 100мг/мл ампулы 5мл №10,2023-06-27,"['Инфаркт мозга', 'Психическое и поведенческое расстройство, вызванное употреблением алкоголя. Абстинентное состояние', 'Окклюзии сосудов сетчатки', 'Фоновая ретинопатия и ретинальные сосудистые изменения', 'Ретинальное кровоизлияние']",['Мельдоний '],['Милдронат'],['Мельдоний'],"['ОАО ""Органика""']",['Россия'],['Раствор для инъекций'],['Рецептурный'],['Не выше 25 С'],['Мельдоний '],['100мг/мл'],['Прочие средства в кардиологии'],"['5 мл, 10 шт']",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2238_2023-06-27,Аллафорте таблетки 50мг №10,2023-06-27,"['Синдром преждевременного возбуждения', 'Наджелудочковая тахикардия', 'Желудочковая тахикардия', 'Фибрилляция и трепетание предсердий', 'Другая и неуточненная преждевременная деполяризация']",['Лаппаконитина гидробромид'],[],['Аллафорте'],"['ЗАО ""ФармВилар ФПК""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Лаппаконитина гидробромид'],['50мг'],['Средства при нарушениях сердечного ритма'],['10 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2239_2023-06-27,Аскорутин таблетки №50,2023-06-27,[],"['Аскорбиновая кислота', 'Рутин (рутозид)']","['Для сердца', 'Для сосудов']",['Аскорутин'],"['ООО ""ВТФ""']",['Россия'],['Таблетки'],['Без рецепта'],['Не выше 25 С'],['Аскорбиновая кислота+Рутин (рутозид)'],['50мг+50мг'],['Моновитамины'],['50 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2240_2023-06-27,Триметазидин МВ таблетки 35мг №60,2023-06-27,['Стенокардия [грудная жаба]'],['Триметазидин'],['Предуктал'],['Триметазидин'],"['ООО ""Изварино Фарма""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Триметазидин'],['35мг'],['Прочие средства в кардиологии'],['60 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2241_2023-06-27,Тромбогель 1000 гель 30г,2023-06-27,"['Флебит и тромбофлебит', 'Варикозное расширение вен нижних конечностей', 'Венозная недостаточность (хроническая) (периферическая)', 'Отек, не классифицированный в других рубриках', 'Поверхностная травма неуточненной области тела']",['Гепарин натрия'],[],['Тромбогель'],"['РУП ""Белмедпрепараты""']",['Беларусь'],['Гель для наружного применения'],['Без рецепта'],['Не выше 25 С'],['Гепарин натрия'],['1000МЕ'],['Венотонизирующие наружные средства'],['30 г'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2242_2023-06-27,Гепариновая мазь 25г,2023-06-27,"['Флебит и тромбофлебит', 'Флебит и тромбофлебит поверхностных сосудов нижних конечностей', 'Варикозное расширение вен нижних конечностей с язвой и воспалением', 'Лимфоотек, не классифицированный в других рубриках', 'Лимфангит']","['Бензилникотинат', 'Бензокаин', 'Гепарин натрия']","['Троксевазин', 'Ангиорус']",['Гепариновая мазь'],"['ЗАО ""Алтайвитамины""']",['Россия'],['Мазь для наружного применения'],['Без рецепта'],['8-15 С'],['Гепарин натрия+Бензокаин+Бензилникотинат'],['0.0833г+4г+0.08г'],['Венотонизирующие наружные средства'],['25 г'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243_2023-06-27,Сапплимент Коэнзим Q10 таблетки №30,2023-06-27,[],"['Коэнзим Q10', 'Пиридоксина гидрохлорид (В6)']","['Для сердца', 'Для сосудов']",['Коэнзим Q10'],['Arum Inc. JP'],['Япония'],['Таблетки'],['Без рецепта'],['Не выше 25 С'],['Коэнзим Q10+Пиридоксина гидрохлорид (В6)'],['Отсутствует'],['Прочие средства (Витамины)'],['30 шт'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2244_2023-06-27,Крем для ног с экстрактом пиявки 75мл,2023-06-27,[],['Эк-т пиявки'],"['Детралекс', 'Троксевазин', 'Венарус', 'усталость ног', 'Варикоз', 'флебодия', 'Ангиорус']",['Крем для ног с экстрактом пиявки'],"['ООО ""Алтэя""']",['Россия'],['Крем для наружного применения'],[],['Не выше 25 С'],['Эк-т пиявки'],['Отсутствует'],['Венотонизирующие наружные средства'],['75 мл'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
