name_item_price,parsing_day,price_withCard,price_withPeriod,price_withoutCard
Натрия аденозинтрифосфат (АТФ) раствор для инъекций 1% ампулы 1мл №10,2023-05-07,409.0,247.0,409.0
Карницетин капсулы 295мг №60,2023-05-07,789.0,610.0,789.0
Кардионат раствор для инъекций 100мг/мл ампулы 5мл №10,2023-05-07,299.0,185.0,299.0
Неотон порошок для приготовления раствора для инфузий флакон 1г №4,2023-05-07,6509.0,5611.0,6509.0
Магния сульфат раствор для инъекций 25% ампулы 10мл №10,2023-05-07,53.0,39.0,53.0
Ливазо таблетки 2мг №28,2023-05-07,1245.0,791.0,1245.0
Крестор таблетки 5мг №28,2023-05-07,2254.0,1625.0,2254.0
Трайкор таблетки 145мг №30,2023-05-07,1096.0,848.0,1096.0
Торвакард таблетки 10мг №30,2023-05-07,193.0,141.0,193.0
Торвакард таблетки 20мг №90,2023-05-07,1197.0,856.0,1197.0
Торвакард таблетки 10мг №90,2023-05-07,575.0,402.0,575.0
Отрио таблетки 10мг №90,2023-05-07,1848.0,1387.0,1848.0
"Ко - Вамлосет таблетки 10мг+160мг+12,5мг №30",2023-05-07,769.0,488.0,769.0
Допегит таблетки 250мг №50,2023-05-07,487.0,334.0,487.0
Эдарби таблетки 40мг №28,2023-05-07,1034.0,821.0,1034.0
"Телзап плюс таблетки 80мг+12,5мг №90",2023-05-07,1670.0,1127.0,1670.0
Эдарби Кло таблетки 40мг+25мг №28,2023-05-07,1317.0,1071.0,1317.0
"Физиотенз таблетки 0,2мг №28",2023-05-07,684.0,443.0,684.0
"Эдарби Кло таблетки 40мг+12,5мг №28",2023-05-07,1242.0,1010.0,1242.0
Эгилок таблетки 100мг №60,2023-05-07,198.0,138.0,198.0
Кордафлекс ретард таблетки 20мг №60,2023-05-07,132.0,98.0,132.0
Конкор таблетки 5мг №30,2023-05-07,212.0,164.0,212.0
Лортенза таблетки 5мг+100мг №30,2023-05-07,665.0,422.0,665.0
Эгилок таблетки 50мг №60,2023-05-07,136.0,88.0,136.0
Беталок ЗОК таблетки 25мг №14,2023-05-07,148.0,100.0,148.0
Эдарби таблетки 80мг №28,2023-05-07,1606.0,1306.0,1606.0
"Физиотенз таблетки 0,2мг №14",2023-05-07,348.0,221.0,348.0
Верапамил таблетки 80мг №30,2023-05-07,61.0,47.0,61.0
"Физиотенз таблетки 0,4мг №28",2023-05-07,1046.0,652.0,1046.0
Конкор таблетки 5мг №30,2023-05-07,210.0,141.0,210.0
"Конкор кор таблетки 2,5мг №30",2023-05-07,161.0,108.0,161.0
Престариум А таблетки 10мг №30,2023-05-07,292.0,228.0,292.0
Престилол таблетки 5мг+5мг №30,2023-05-07,769.0,555.0,769.0
Конкор таблетки 10мг №30,2023-05-07,309.0,233.0,309.0
Беталок ЗОК таблетки 50мг №30,2023-05-07,306.0,197.0,306.0
Престанс таблетки 5мг+5мг №30,2023-05-07,810.0,588.0,810.0
Беталок ЗОК таблетки 100мг №30,2023-05-07,433.0,292.0,433.0
Конкор таблетки 5мг №50,2023-05-07,312.0,242.0,312.0
Престанс таблетки 10мг+10мг №30,2023-05-07,998.0,748.0,998.0
Конкор таблетки 5мг №50,2023-05-07,313.0,211.0,313.0
Престариум А таблетки 5мг №30,2023-05-07,289.0,220.0,289.0
Конкор таблетки 5мг №90,2023-05-07,562.0,384.0,562.0
Престанс таблетки 5мг+10мг №30,2023-05-07,1050.0,750.0,1050.0
Леркамен таблетки 10мг №60,2023-05-07,934.0,605.0,934.0
"Юперио таблетки 50мг (25,7мг+24,3мг) №56",2023-05-07,3580.0,3580.0,4430.0
Телзап АМ таблетки 10мг+80мг №28,2023-05-07,740.0,459.0,740.0
Конкор таблетки 10мг №50,2023-05-07,514.0,346.0,514.0
"Нолипрел А Форте таблетки 1,25мг+5мг №30",2023-05-07,977.0,675.0,977.0
Изоптин СР таблетки 240мг №30,2023-05-07,459.0,367.0,459.0
"Трипликсам таблетки 5мг+1,25мг+5мг №30",2023-05-07,954.0,690.0,954.0
Нифекард ХЛ таблетки 30мг №30,2023-05-07,204.0,147.0,204.0
Лозап таблетки 100мг №90,2023-05-07,575.0,472.0,575.0
"Трипликсам таблетки 10мг+2,5мг+10мг №30",2023-05-07,1162.0,805.0,1162.0
Престилол таблетки 5мг+10мг №30,2023-05-07,840.0,660.0,840.0
"Нолипрел А Би-форте таблетки 2,5мг+10мг №30",2023-05-07,1100.0,718.0,1100.0
"Нолипрел А таблетки 0,625мг+2,5мг №30",2023-05-07,841.0,588.0,841.0
"Трипликсам таблетки 5мг+2,5мг+10мг №30",2023-05-07,1113.0,805.0,1113.0
Эгипрес капсулы 5мг+5мг №30,2023-05-07,745.0,473.0,745.0
Конкор АМ таблетки 5мг+5мг №30,2023-05-07,683.0,434.0,683.0
Конкор таблетки 10мг №30,2023-05-07,305.0,204.0,305.0
"Юперио таблетки 100мг (51,4мг+48,6мг) №56",2023-05-07,3690.0,3690.0,4540.0
Престанс таблетки 10мг+5мг №30,2023-05-07,1050.0,721.0,1050.0
Дилтиазем таблетки 60мг №30,2023-05-07,180.0,128.0,180.0
"Энзикс дуо таблетки 10мг+2,5мг №45",2023-05-07,532.0,325.0,532.0
Леркамен таблетки 20мг №60,2023-05-07,1663.0,1105.0,1663.0
"Арифам МВ таблетки 5мг+1,5мг №30",2023-05-07,627.0,431.0,627.0
Нифекард ХЛ таблетки 30мг №60,2023-05-07,394.0,283.0,394.0
"Юперио таблетки 200мг (102,8мг+97,2мг) №56",2023-05-07,3500.0,3500.0,4350.0
Эксфорж таблетки 10мг+160мг №28,2023-05-07,3761.0,2160.0,3761.0
"Физиотенз таблетки 0,4мг №14",2023-05-07,530.0,333.0,530.0
"Лодоз таблетки 2,5мг+6,25мг №30",2023-05-07,598.0,380.0,598.0
Престанс таблетки 5мг+5мг №30,2023-05-07,810.0,588.0,810.0
Кардосал таблетки 20мг №28,2023-05-07,1011.0,792.0,1011.0
Амприлан таблетки 5мг №30,2023-05-07,104.0,99.0,104.0
Эгипрес капсулы 10мг+10мг №30,2023-05-07,904.0,590.0,904.0
"Лодоз таблетки 5мг+6,25мг №30",2023-05-07,639.0,406.0,639.0
Аттенто таблетки 40мг+10мг №28,2023-05-07,1408.0,1079.0,1408.0
Апроваск таблетки 5мг+150мг №28,2023-05-07,840.0,630.0,840.0
Зокардис таблетки 7.5мг №28,2023-05-07,501.0,306.0,501.0
Аттенто таблетки 40мг+5мг №28,2023-05-07,1303.0,999.0,1303.0
Кардосал таблетки 10мг №28,2023-05-07,744.0,536.0,744.0
Апровель таблетки 300мг №28,2023-05-07,1169.0,758.0,1169.0
Эгипрес капсулы  5мг+10мг №30,2023-05-07,846.0,537.0,846.0
"Энзикс дуо форте таблетки 20мг+2,5мг №45",2023-05-07,648.0,453.0,648.0
Периндоприл таблетки 8мг №30,2023-05-07,340.0,208.0,340.0
"Кардосал Плюс таблетки 20мг+12,5мг №28",2023-05-07,1113.0,747.0,1113.0
Престанс таблетки 10мг+5мг №30,2023-05-07,1050.0,750.0,1050.0
Конкор АМ таблетки 5мг+10мг №30,2023-05-07,818.0,500.0,818.0
Бисопролол таблетки 10мг №30,2023-05-07,125.0,81.0,125.0
"Ко - Диротон таблетки 20мг+12,5мг №30",2023-05-07,796.0,651.0,796.0
Престанс таблетки 10мг+10мг №30,2023-05-07,998.0,748.0,998.0
Кардосал таблетки 40мг №28,2023-05-07,1113.0,895.0,1113.0
Аттенто таблетки 20мг+5мг №28,2023-05-07,1140.0,820.0,1140.0
Зокардис таблетки 30мг №28,2023-05-07,725.0,539.0,725.0
Локрен таблетки 20мг №28,2023-05-07,920.0,644.0,920.0
"Амприлан таблетки 2,5мг №30",2023-05-07,61.0,57.0,61.0
Конкор АМ таблетки 10мг+5мг №30,2023-05-07,796.0,533.0,796.0
"Микардис плюс таблетки 80мг+12,5мг №28",2023-05-07,2094.0,1447.0,2094.0
Престанс таблетки 5мг+10мг №30,2023-05-07,1050.0,721.0,1050.0
Микардис таблетки 80мг №28,2023-05-07,2079.0,1437.0,2079.0
"Арифам МВ таблетки 10мг+1,5мг №30",2023-05-07,657.0,398.0,657.0
Телсартан таблетки 40мг №30,2023-05-07,377.0,222.0,377.0
"Ко - Диротон таблетки 10мг+12,5мг №30",2023-05-07,635.0,405.0,635.0
Твинста таблетки 10мг+80мг №28,2023-05-07,2167.0,1300.0,2167.0
Альбарел таблетки 1мг №30,2023-05-07,1221.0,784.0,1221.0
Твинста таблетки 5мг+80мг №28,2023-05-07,2187.0,1345.0,2187.0
Телсартан Н таблетки 40мг+12.5мг №28,2023-05-07,493.0,357.0,493.0
Соталол Авексима таблетки 160мг №20,2023-05-07,0,0,0
Флебофа крем-гель 50мл,2023-05-07,0,0,0
Аскорутин таблетки №50,2023-05-07,0,0,0
Ангиорус таблетки 500мг №30,2023-05-07,0,0,0
Мельдоний раствор для инъекций 100мг/мл ампулы 5мл №10,2023-05-07,163.0,130.0,163.0
Аллафорте таблетки 50мг №10,2023-05-07,0,0,0
Триметазидин МВ таблетки 35мг №60,2023-05-07,0,0,0
Гепариновая мазь 25г,2023-05-07,98.0,78.0,98.0
Сапплимент Коэнзим Q10 таблетки №30,2023-05-07,0,0,0
Троксерутин ДС гель 2% 40г,2023-05-07,128.0,102.0,128.0
Троксевазин капсулы 300мг №100,2023-05-07,1549.0,1151.0,1549.0
Триметазидин капсулы 20мг №30,2023-05-07,0,0,0
Триметазидин капсулы 20мг №60,2023-05-07,0,0,0
Аспаркам таблетки №56,2023-05-07,146.0,112.0,146.0
Солгар Витамин К таблетки 100мкг №100,2023-05-07,0,0,0
Аскорутин таблетки №50,2023-05-07,0,0,0
Солгар Таурин 500мг капсулы №50,2023-05-07,0,0,0
Now Foods/Нау Фудс CoQ10 капсулы 30мг №60,2023-05-07,0,0,0
Детравенол таблетки 500мг №60,2023-05-07,0,0,0
Роксера таблетки 15мг №90,2023-05-07,0,0,0
Аспаркам таблетки №56,2023-05-07,0,0,0
Аторвастатин таблетки 20мг №30,2023-05-07,439.0,374.0,439.0
Триметазидин МВ таблетки 35мг №60,2023-05-07,248.0,172.0,248.0
Розувастатин таблетки 40мг №30,2023-05-07,0,0,0
Аспаркам таблетки №50,2023-05-07,0,0,0
"Тригрим таблетки 2,5мг №30",2023-05-07,0,0,0
Солгар Натуральный Витамин К2 капсулы 100мкг №50,2023-05-07,2428.0,2075.0,2428.0
Валидол таблетки для рассасывания 60мг №20,2023-05-07,96.0,64.0,96.0
Магния сульфат раствор для инъекций 25% ампулы 10мл №10,2023-05-07,0,0,0
Аторвастатин таблетки 20мг №30,2023-05-07,373.0,310.0,373.0
Симвастатин таблетки 10мг №30,2023-05-07,0,0,0
Рамиприл таблетки 5мг №30,2023-05-07,148.0,147.0,148.0
Розувастатин таблетки 10мг №30,2023-05-07,284.0,236.0,284.0
Аторвастатин таблетки 10мг №30,2023-05-07,214.0,182.0,214.0
Ливазо таблетки 4мг №90,2023-05-07,0,0,0
Ливазо таблетки 2мг №90,2023-05-07,0,0,0
Корвалол капли для приема внутрь фл. 25мл,2023-05-07,0,0,0
Ро-статин капсулы 10мг №30,2023-05-07,0,0,0
Кардиолип таблетки 5мг №30,2023-05-07,0,0,0
Периндоприл таблетки 4мг №30,2023-05-07,192.0,152.0,192.0
Розувастатин таблетки 20мг №30,2023-05-07,386.0,314.0,386.0
Кардиолип таблетки 10мг №30,2023-05-07,0,0,0
Валсартан таблетки 80мг №30,2023-05-07,348.0,290.0,348.0
Сувардио таблетки 20мг №28,2023-05-07,959.0,598.0,959.0
Рамиприл таб. 5мг №30,2023-05-07,0,0,0
Иплерон таблетки 25мг №30,2023-05-07,0,0,0
Эзетрол таблетки 10мг №28,2023-05-07,0,0,0
"Ко-Периндоприл таблетки 2,5мг+8мг №90",2023-05-07,0,0,0
Фелодипин таблетки 10мг №30,2023-05-07,0,0,0
Лизиноприл таблетки 10мг №30,2023-05-07,129.0,122.0,129.0
Бисопролол таблетки 10мг №50,2023-05-07,0,0,0
Валсартан таблетки 80мг №30,2023-05-07,379.0,250.0,379.0
"Телпрес плюс таблетки 80мг+12,5мг №56",2023-05-07,0,0,0
Ко-Периндоприл таблетки 1.25мг+4мг №90,2023-05-07,0,0,0
Лизиноприл таблетки 10мг №30,2023-05-07,126.0,101.0,126.0
"Ко-Периндоприл таблетки 0,625мг+2мг №30",2023-05-07,0,0,0
Каптоприл+Гидрохлоротиазид таблетки 50мг+25мг №30,2023-05-07,0,0,0
Периндоприл таблетки 4мг №30,2023-05-07,164.0,123.0,164.0
"Телпрес плюс таблетки 80мг+12,5мг №98",2023-05-07,0,0,0
Лориста таблетки 100мг №60,2023-05-07,0,0,0
Телпрес плюс таблетки 80мг+25мг №98,2023-05-07,0,0,0
Лизиноприл таблетки 5мг №30,2023-05-07,78.0,74.0,78.0
Лортенза таблетки 5мг+100мг №90,2023-05-07,0,0,0
