count_index,name_item_prop,parsing_day,Нозология,Действующее вещество,Группа товара,Бренд,Производитель,Страна,Форма выпуска,Рецепт,Условия хранения,"Действующее вещество, сборное название","Состав, вес (кратко)",Фармакотерапевтическая группа,nosology_1,nosology_2,nosology_3,nosology_4,nosology_5,active_ingredient_1,active_ingredient_2,active_ingredient_3,active_ingredient_4,active_ingredient_5,active_ingredient_6,active_ingredient_7,active_ingredient_8,active_ingredient_9,active_ingredient_10,active_ingredient_11,product_group_1,product_group_2,product_group_3,product_group_4,product_group_5,product_group_6,product_group_7,product_group_8,product_group_9,product_group_10,product_group_11,product_group_12,product_group_13,product_group_14,product_group_15,product_group_16,product_group_17,product_group_18,product_group_19,product_group_20,product_group_21,product_group_22
27_2023-05-07,Детралекс таблетки 1000мг №30,2023-05-07,"['Варикозное расширение вен нижних конечностей с язвой и воспалением', 'Венозная недостаточность (хроническая) (периферическая)', 'Другие уточненные неинфекционные болезни лимфатических сосудов и лимфатических узлов', 'Локализованный отек', 'Геморрой и перианальный венозный тромбоз']","['Гесперидин', 'Диосмин']",[],['Детралекс'],['Servier Ind. Ltd./ Serdix/ Сервье/ Сердикс'],['Россия'],['Таблетки'],['Без рецепта'],['Не выше 30 С'],['Гесперидин+Диосмин'],['100мг+900мг'],['Венотонизирующие внутренние средства'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28_2023-05-07,Детралекс таблетки 1000мг №60,2023-05-07,"['Варикозное расширение вен нижних конечностей с язвой и воспалением', 'Венозная недостаточность (хроническая) (периферическая)', 'Другие уточненные неинфекционные болезни лимфатических сосудов и лимфатических узлов', 'Локализованный отек', 'Геморрой и перианальный венозный тромбоз']","['Гесперидин', 'Диосмин']",[],['Детралекс'],['Servier Ind. Ltd./ Serdix/ Сервье/ Сердикс'],['Россия'],['Таблетки'],['Без рецепта'],['Не выше 30 С'],['Гесперидин+Диосмин'],['100мг+900мг'],['Венотонизирующие внутренние средства'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29_2023-05-07,Детралекс таблетки 500мг №60,2023-05-07,"['Варикозное расширение вен нижних конечностей с язвой и воспалением', 'Венозная недостаточность (хроническая) (периферическая)', 'Другие уточненные неинфекционные болезни лимфатических сосудов и лимфатических узлов', 'Локализованный отек', 'Геморрой и перианальный венозный тромбоз']","['Гесперидин', 'Диосмин']",[],['Детралекс'],"['ООО ""Сервье Рус""']",['Россия'],['Таблетки'],['Без рецепта'],['Не выше 30 С'],['Гесперидин+Диосмин'],['50мг+450мг'],['Венотонизирующие внутренние средства'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30_2023-05-07,Детралекс таблетки 500мг №30,2023-05-07,"['Варикозное расширение вен нижних конечностей с язвой и воспалением', 'Венозная недостаточность (хроническая) (периферическая)', 'Другие уточненные неинфекционные болезни лимфатических сосудов и лимфатических узлов', 'Локализованный отек', 'Геморрой и перианальный венозный тромбоз']","['Гесперидин', 'Диосмин']",[],['Детралекс'],['Servier Ind. Ltd./ Serdix/ Сервье/ Сердикс'],['Россия'],['Таблетки'],['Без рецепта'],['Не выше 30 С'],['Гесперидин+Диосмин'],['50мг+450мг'],['Венотонизирующие внутренние средства'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31_2023-05-07,Гипотиазид таблетки 25мг №20,2023-05-07,"['Хроническая болезнь почек', 'Глаукома', 'Несахарный диабет', 'Нарушения обмена кальция', 'Эссенциальная [первичная] гипертензия']",['Гидрохлоротиазид'],[],['Гипотиазид'],['Chinoin Pharm. Works/ Хиноин'],['Венгрия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Гидрохлоротиазид'],['25мг'],['Мочегонные средства (Диуретики)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32_2023-05-07,Дибикор таблетки 500мг №60,2023-05-07,"['Инсулинзависимый сахарный диабет', 'Инсулиннезависимый сахарный диабет', 'Застойная сердечная недостаточность', 'Отравление сердечными гликозидами и препаратами аналогичного действия', 'Противогрибковые антибиотики системного действия']",['Таурин'],[],['Дибикор'],"['ООО ""Пик-Фарма Про""']",['Россия'],['Таблетки'],['Без рецепта'],['Не выше 25 С'],['Таурин'],['500мг'],['Прочие средства в кардиологии'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33_2023-05-07,Гипотиазид таблетки 100мг №20,2023-05-07,"['Хроническая болезнь почек', 'Глаукома', 'Несахарный диабет', 'Нарушения обмена кальция', 'Эссенциальная [первичная] гипертензия']",['Гидрохлоротиазид'],[],['Гипотиазид'],['Chinoin Pharm. Works/ Хиноин'],['Венгрия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Гидрохлоротиазид'],['100мг'],['Мочегонные средства (Диуретики)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34_2023-05-07,Валидол с глюкозой таблетки для рассасывания 60мг №20,2023-05-07,"['Неврастения', 'Невротическое расстройство неуточненное', 'Боль в области сердца', 'Укачивание при движении']","['Глюкоза', 'Раствора ментола в ментиловом эфире кислоты изовалериановой']",[],['Валидол с глюкозой'],"['ЗАО ""ПФК Обновление""']",['Россия'],['Таблетки для рассасывания'],['Без рецепта'],['Не выше 25 С'],['Раствора ментола в ментиловом эфире кислоты изовалериановой+Глюкоза'],['60мг+188мг'],['Прочие средства в кардиологии'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35_2023-05-07,Леспефрил флакон 100мл,2023-05-07,['Хроническая болезнь почек'],['Леспедезы двухцветной побеги'],[],['Леспефрил'],"['ЗАО ""Вифитех""']",['Россия'],['Раствор для приема внутрь'],['Без рецепта'],['15-25 С'],['Леспедезы двухцветной побеги'],['Отсутствует'],['Мочегонные средства (Диуретики)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36_2023-05-07,Арифон ретард таблетки 1.5мг №30,2023-05-07,['Эссенциальная [первичная] гипертензия'],['Индапамид'],[],['Арифон'],['Servier Ind. Ltd./ Serdix/ Сервье/ Сердикс'],['Франция'],['Таблетки'],['Рецептурный'],['Не выше 30 С'],['Индапамид'],['1.5мг'],['Мочегонные средства (Диуретики)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37_2023-05-07,Арифон таблетки 2.5мг №30,2023-05-07,['Эссенциальная [первичная] гипертензия'],['Индапамид'],[],['Арифон'],['Servier Ind. Ltd./ Serdix/ Сервье/ Сердикс'],['Франция'],['Таблетки'],['Рецептурный'],['Не выше 30 С'],['Индапамид'],['2.5мг'],['Мочегонные средства (Диуретики)'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38_2023-05-07,Предуктал ОД капсулы 80мг №30,2023-05-07,['Стенокардия [грудная жаба]'],['Триметазидин'],[],['Предуктал'],"['ООО ""Сервье Рус""']",['Россия'],['Капсулы'],['Рецептурный'],['Не выше 25 С'],['Триметазидин'],['80мг'],['Прочие средства в кардиологии'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39_2023-05-07,Предуктал ОД капсулы 80мг №60,2023-05-07,['Стенокардия [грудная жаба]'],['Триметазидин'],[],['Предуктал'],"['ООО ""Сервье Рус""']",['Россия'],['Капсулы'],['Рецептурный'],['Не выше 25 С'],['Триметазидин'],['80мг'],['Прочие средства в кардиологии'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40_2023-05-07,Аторвастатин таблетки 40мг №30,2023-05-07,"['Чистая гиперхолестеринемия', 'Чистая гиперглицеридемия', 'Смешанная гиперлипидемия']",['Аторвастатин'],"['Липримар', 'Аторис', 'Тулип', 'Торвакард']",['Аторвастатин'],"['ООО ""Велфарм""']",['Россия'],['Таблетки'],['Рецептурный'],['Не выше 25 С'],['Аторвастатин'],['40мг'],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41_2023-05-07,Натрия аденозинтрифосфат (АТФ) раствор для инъекций 1% ампулы 1мл №10,2023-05-07,['Наджелудочковая тахикардия'],['Трифосаденин'],[],['АТФ'],"['ООО ""Эллара""']",['Украина'],['Раствор для инъекций'],['Рецептурный'],['2-8 С'],['Трифосаденин'],['10мг/мл'],['Прочие средства в кардиологии'],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
